payment_id,trip_id,amount,method,status,payment_time
1517,1517,16.09,wallet,completed,2024-03-15 02:31:57
1518,1518,41.73,cash,completed,2024-10-23 09:18:54
1519,1519,37.44,wallet,completed,2024-08-18 21:20:55
1520,1520,58.65,cash,completed,2024-05-20 05:43:57
1521,1521,28.15,cash,completed,2024-11-21 19:49:41
1522,1522,21.08,card,completed,2023-01-07 15:47:29
1523,1523,69.44,card,completed,2024-02-18 13:03:21
1524,1524,41.21,wallet,completed,2023-05-27 17:28:12
1525,1525,77.48,wallet,completed,2024-08-28 10:32:51
1526,1526,21.76,card,completed,2024-05-26 05:32:22
1527,1527,75.45,card,completed,2024-08-22 22:08:38
1528,1528,75.21,card,completed,2024-10-09 22:42:04
1529,1529,21.79,cash,completed,2023-10-23 11:39:43
1530,1530,44.98,wallet,completed,2024-09-24 15:37:10
1531,1531,17.92,wallet,completed,2023-04-05 13:19:20
1532,1532,26.9,wallet,completed,2024-08-05 07:48:46
1533,1533,78.79,card,completed,2024-01-07 06:59:24
1534,1534,20.45,card,completed,2024-09-16 01:37:44
1535,1535,36.77,card,completed,2023-12-04 06:16:18
1536,1536,53.45,wallet,completed,2024-05-14 22:35:13
1537,1537,72.77,card,completed,2024-05-17 20:17:28
1538,1538,48.83,card,completed,2023-04-10 09:59:45
1539,1539,45.26,card,completed,2024-11-03 23:11:32
1540,1540,79.0,cash,completed,2023-05-14 22:24:29
1541,1541,10.66,cash,completed,2023-10-11 13:56:39
1542,1542,31.59,card,completed,2024-04-30 17:24:10
1543,1543,9.46,wallet,completed,2023-09-15 13:18:14
1544,1544,58.34,card,completed,2023-02-06 03:50:45
1545,1545,22.79,cash,completed,2023-03-19 18:51:00
1546,1546,78.66,cash,completed,2024-01-05 12:08:33
1547,1547,79.26,card,completed,2023-08-30 22:25:32
1548,1548,51.64,wallet,completed,2024-04-21 15:22:41
1549,1549,68.24,wallet,completed,2023-04-08 18:16:48
1550,1550,28.58,wallet,completed,2024-07-31 06:36:37
1551,1551,58.22,cash,completed,2023-06-25 17:48:35
1552,1552,87.11,wallet,completed,2024-06-03 04:00:56
1553,1553,23.96,card,completed,2023-09-12 17:56:10
1554,1554,22.95,cash,completed,2024-12-04 18:37:05
1555,1555,73.97,card,completed,2023-04-22 01:49:51
1556,1556,40.52,wallet,completed,2023-01-10 03:27:13
1557,1557,28.91,card,completed,2023-12-18 04:21:53
1558,1558,83.53,wallet,completed,2023-08-05 23:41:34
1559,1559,75.09,wallet,completed,2023-09-22 21:29:01
1560,1560,57.63,wallet,completed,2024-06-02 21:52:32
1561,1561,13.81,card,completed,2024-05-13 21:47:13
1562,1562,24.59,card,completed,2023-04-04 10:49:22
1563,1563,85.46,cash,completed,2023-12-05 19:47:17
1564,1564,75.23,card,completed,2024-11-18 22:19:58
1565,1565,56.09,cash,completed,2023-06-04 08:56:35
1566,1566,72.61,wallet,completed,2024-10-29 23:05:10
1567,1567,26.43,cash,failed,2024-06-22 20:03:26
1568,1568,57.69,card,completed,2024-10-17 00:14:37
1569,1569,78.8,cash,completed,2024-10-28 16:07:55
1570,1570,49.3,card,completed,2023-10-30 18:41:02
1571,1571,47.77,wallet,completed,2023-01-01 07:14:30
1572,1572,29.1,card,completed,2023-02-16 00:51:56
1573,1573,49.41,cash,completed,2023-10-31 22:37:35
1574,1574,81.61,cash,completed,2024-10-10 01:31:13
1575,1575,86.25,card,completed,2023-04-06 22:47:26
1576,1576,41.08,cash,completed,2023-04-21 15:44:08
1577,1577,60.26,card,completed,2023-08-30 17:11:13
1578,1578,73.24,card,completed,2023-08-21 03:42:59
1579,1579,43.34,wallet,completed,2024-11-14 17:34:05
1580,1580,44.34,cash,completed,2024-10-12 21:27:54
1581,1581,18.68,cash,completed,2024-08-12 03:25:37
1582,1582,73.7,card,completed,2024-11-02 23:09:16
1583,1583,69.8,wallet,completed,2023-11-24 12:53:31
1584,1584,34.42,card,completed,2023-08-03 07:21:29
1585,1585,64.78,cash,completed,2023-03-06 13:31:21
1586,1586,35.14,cash,completed,2023-06-22 00:09:26
1587,1587,43.31,card,completed,2024-03-11 12:26:37
1588,1588,76.59,cash,completed,2023-02-02 17:58:25
1589,1589,34.46,wallet,completed,2023-03-15 17:50:01
1590,1590,38.01,card,completed,2024-09-25 06:48:12
1591,1591,88.2,cash,completed,2024-03-21 09:04:26
1592,1592,20.02,wallet,completed,2024-06-03 16:48:17
1593,1593,65.73,cash,completed,2023-08-16 01:22:06
1594,1594,37.42,card,completed,2024-09-27 16:24:35
1595,1595,73.09,card,completed,2023-12-22 22:35:08
1596,1596,69.23,card,completed,2024-07-29 08:15:15
1597,1597,50.76,wallet,completed,2023-03-11 01:33:48
1598,1598,63.47,card,completed,2024-10-05 16:24:22
1599,1599,68.98,card,completed,2024-04-27 23:59:13
1600,1600,76.5,cash,completed,2023-09-30 08:28:38
1601,1601,48.89,card,completed,2023-09-08 17:11:42
1602,1602,44.15,card,completed,2024-08-10 19:59:33
1603,1603,73.86,wallet,completed,2023-03-14 12:35:30
1604,1604,43.47,wallet,completed,2023-04-24 06:17:53
1605,1605,82.4,card,completed,2024-10-18 09:26:06
1606,1606,71.22,cash,completed,2023-03-05 21:27:07
1607,1607,27.16,cash,completed,2024-06-02 12:11:57
1608,1608,68.68,card,completed,2024-11-10 18:31:59
1609,1609,41.8,wallet,completed,2023-07-09 07:03:41
1610,1610,29.14,cash,completed,2024-03-04 04:39:00
1611,1611,69.53,wallet,completed,2024-05-02 05:41:57
1612,1612,37.0,wallet,completed,2024-09-14 17:45:35
1613,1613,21.94,wallet,completed,2024-02-24 17:43:37
1614,1614,22.21,card,completed,2024-09-09 23:24:31
1615,1615,71.24,card,failed,2024-02-20 20:18:55
1616,1616,76.86,card,failed,2024-07-11 09:40:20
1617,1617,64.55,cash,completed,2024-03-22 02:15:59
1618,1618,41.55,card,completed,2023-02-20 05:42:28
1619,1619,25.09,wallet,failed,2024-01-06 06:08:39
1620,1620,12.73,cash,failed,2024-03-18 13:46:38
1621,1621,34.25,cash,completed,2024-07-01 00:49:17
1622,1622,73.32,cash,failed,2023-09-14 18:14:10
1623,1623,37.88,card,completed,2024-08-18 06:01:19
1624,1624,27.36,wallet,completed,2024-07-07 03:50:42
1625,1625,65.99,card,completed,2024-02-16 12:29:55
1626,1626,11.63,wallet,completed,2024-08-12 10:02:55
1627,1627,53.33,card,completed,2023-04-03 20:11:35
1628,1628,47.41,cash,completed,2024-09-17 05:27:00
1629,1629,62.43,card,completed,2023-03-16 11:45:17
1630,1630,23.95,card,completed,2023-03-12 11:48:48
1631,1631,51.47,wallet,completed,2023-09-21 21:38:34
1632,1632,14.37,wallet,completed,2024-03-08 17:52:33
1633,1633,13.75,card,completed,2023-01-04 15:28:16
1634,1634,33.83,card,completed,2023-10-19 04:55:59
1635,1635,72.79,wallet,completed,2024-02-20 17:44:43
1636,1636,47.47,cash,completed,2023-10-18 15:41:09
1637,1637,11.19,cash,completed,2024-01-30 01:55:34
1638,1638,19.25,wallet,completed,2024-09-19 00:08:19
1639,1639,51.7,card,completed,2024-11-30 05:50:53
1640,1640,45.24,cash,completed,2024-12-22 07:33:45
1641,1641,34.08,cash,completed,2024-03-06 16:15:04
1642,1642,17.21,wallet,completed,2024-09-08 19:07:19
1643,1643,62.14,wallet,completed,2024-10-20 12:18:20
1644,1644,35.59,wallet,completed,2024-08-10 23:01:34
1645,1645,52.06,card,completed,2023-08-16 14:23:15
1646,1646,36.27,cash,completed,2024-03-11 23:16:50
1647,1647,55.48,card,completed,2024-08-21 18:44:00
1648,1648,57.13,wallet,completed,2023-08-27 14:07:42
1649,1649,10.9,cash,completed,2024-07-28 05:06:01
1650,1650,74.68,wallet,completed,2023-10-01 06:31:10
1651,1651,51.63,cash,completed,2024-01-30 21:48:37
1652,1652,78.4,wallet,completed,2024-12-08 08:22:19
1653,1653,32.88,cash,completed,2023-02-26 17:15:16
1654,1654,62.39,wallet,completed,2023-02-05 03:47:14
1655,1655,76.39,card,completed,2024-12-03 11:29:34
1656,1656,70.56,card,completed,2024-10-04 00:49:22
1657,1657,29.09,wallet,failed,2024-04-10 02:13:22
1658,1658,36.63,card,completed,2023-06-09 04:23:14
1659,1659,73.93,cash,completed,2024-10-01 16:45:35
1660,1660,66.11,cash,completed,2023-07-16 20:58:36
1661,1661,24.8,wallet,completed,2023-12-15 20:40:23
1662,1662,32.45,cash,completed,2023-05-04 11:50:17
1663,1663,46.66,wallet,completed,2024-06-12 22:09:01
1664,1664,70.55,wallet,completed,2024-10-26 12:48:36
1665,1665,29.4,cash,completed,2024-03-06 22:17:21
1666,1666,68.48,cash,failed,2023-03-26 22:46:04
1667,1667,50.89,card,completed,2024-06-22 19:06:14
1668,1668,16.7,wallet,completed,2023-04-21 21:52:54
1669,1669,13.15,card,completed,2024-08-19 23:29:44
1670,1670,35.96,card,completed,2024-10-29 14:41:33
1671,1671,49.16,wallet,completed,2023-10-31 23:03:54
1672,1672,19.06,wallet,failed,2023-09-18 22:34:04
1673,1673,26.59,cash,failed,2024-04-12 08:40:22
1674,1674,54.8,cash,completed,2023-03-28 13:05:32
1675,1675,44.92,wallet,completed,2023-05-13 00:43:58
1676,1676,16.95,cash,completed,2023-01-05 14:59:50
1677,1677,12.79,cash,completed,2024-10-27 16:28:38
1678,1678,87.23,cash,completed,2024-05-19 00:43:33
1679,1679,82.03,card,completed,2024-06-16 13:45:47
1680,1680,43.51,wallet,completed,2024-04-20 20:18:00
1681,1681,33.16,card,failed,2024-02-21 17:03:23
1682,1682,10.75,cash,completed,2023-07-19 19:20:34
1683,1683,77.34,wallet,completed,2023-02-03 01:53:50
1684,1684,34.98,card,completed,2023-04-08 03:38:13
1685,1685,45.96,cash,completed,2023-11-21 11:58:12
1686,1686,21.34,card,completed,2023-09-20 09:44:23
1687,1687,32.01,wallet,completed,2023-06-18 13:23:52
1688,1688,49.86,cash,completed,2024-09-01 02:18:50
1689,1689,45.29,wallet,completed,2023-10-19 04:13:18
1690,1690,64.89,card,completed,2023-08-22 07:33:32
1691,1691,62.99,cash,completed,2023-09-20 07:41:12
1692,1692,28.62,wallet,completed,2023-05-21 02:16:10
1693,1693,73.88,wallet,completed,2023-08-01 08:04:13
1694,1694,30.93,cash,completed,2023-04-28 01:41:22
1695,1695,60.59,wallet,completed,2023-09-03 15:26:02
1696,1696,14.43,wallet,completed,2024-06-09 05:28:03
1697,1697,72.94,wallet,completed,2024-10-24 05:48:59
1698,1698,37.63,wallet,completed,2023-06-15 11:14:43
1699,1699,32.87,card,completed,2024-01-05 00:53:11
1700,1700,17.54,wallet,completed,2024-11-30 16:55:49
1701,1701,49.31,card,completed,2023-05-03 23:36:39
1702,1702,49.29,wallet,failed,2023-03-30 02:16:30
1703,1703,47.09,wallet,completed,2024-11-14 17:41:36
1704,1704,51.49,wallet,completed,2024-06-18 12:30:51
1705,1705,47.81,cash,completed,2024-11-25 09:25:42
1706,1706,22.22,card,completed,2024-11-19 14:03:04
1707,1707,65.95,card,completed,2024-12-13 01:58:11
1708,1708,79.56,cash,completed,2023-09-07 02:52:17
1709,1709,46.58,cash,completed,2023-01-13 10:20:57
1710,1710,80.46,wallet,completed,2023-07-16 07:30:48
1711,1711,26.44,card,completed,2023-09-05 11:07:46
1712,1712,66.0,card,completed,2023-12-03 07:19:00
1713,1713,10.27,card,completed,2024-05-27 04:47:11
1714,1714,43.16,wallet,completed,2024-07-24 15:42:20
1715,1715,26.71,cash,completed,2023-10-29 16:45:50
1716,1716,45.32,wallet,completed,2024-09-15 20:31:37
1717,1717,32.14,wallet,completed,2023-09-26 23:25:52
1718,1718,19.86,card,completed,2024-12-10 10:55:54
1719,1719,74.37,wallet,completed,2023-01-18 22:19:24
1720,1720,65.45,wallet,completed,2023-10-18 00:45:44
1721,1721,76.36,cash,completed,2023-01-08 12:41:01
1722,1722,85.78,wallet,completed,2023-05-02 09:29:43
1723,1723,67.2,cash,completed,2023-03-24 05:53:54
1724,1724,8.27,card,completed,2023-05-25 03:38:54
1725,1725,35.36,cash,completed,2023-06-13 07:02:01
1726,1726,90.88,wallet,completed,2024-01-05 19:12:19
1727,1727,53.87,card,completed,2023-12-31 11:14:00
1728,1728,27.41,wallet,completed,2023-05-24 16:11:17
1729,1729,65.65,cash,completed,2024-11-13 03:24:57
1730,1730,63.95,cash,completed,2023-05-27 04:39:28
1731,1731,63.3,card,completed,2024-05-08 12:01:34
1732,1732,38.33,wallet,completed,2023-06-19 13:32:41
1733,1733,29.11,wallet,completed,2024-05-23 16:02:33
1734,1734,72.66,cash,completed,2023-09-25 09:55:11
1735,1735,88.35,cash,completed,2024-08-16 19:10:44
1736,1736,69.27,cash,completed,2024-04-01 20:43:54
1737,1737,33.73,card,completed,2024-03-18 03:04:41
1738,1738,49.72,card,failed,2023-10-15 18:33:55
1739,1739,65.74,cash,completed,2023-06-27 05:01:32
1740,1740,52.62,cash,completed,2023-09-10 00:01:12
1741,1741,36.77,wallet,completed,2023-04-29 14:44:06
1742,1742,57.28,wallet,completed,2024-09-04 07:11:49
1743,1743,84.44,cash,completed,2023-12-04 10:31:13
1744,1744,42.26,cash,completed,2023-06-18 13:27:26
1745,1745,36.36,wallet,completed,2023-01-17 21:10:25
1746,1746,61.86,cash,completed,2023-06-26 22:03:05
1747,1747,39.94,card,completed,2023-05-05 03:52:22
1748,1748,24.43,card,completed,2024-07-02 10:07:35
1749,1749,82.14,wallet,completed,2023-06-18 02:46:36
1750,1750,42.38,card,completed,2024-05-04 17:19:29
1751,1751,38.13,card,completed,2024-02-16 09:57:38
1752,1752,46.44,card,completed,2024-03-15 03:26:18
1753,1753,80.53,wallet,completed,2023-09-11 10:02:12
1754,1754,52.56,card,completed,2024-09-03 03:56:46
1755,1755,54.3,wallet,completed,2024-12-01 12:13:39
1756,1756,60.31,wallet,completed,2024-09-23 18:41:08
1757,1757,18.93,wallet,completed,2024-02-01 21:28:36
1758,1758,78.14,wallet,completed,2024-01-17 08:47:37
1759,1759,27.66,wallet,failed,2023-02-22 00:24:50
1760,1760,16.75,wallet,failed,2023-04-22 03:46:01
1761,1761,46.99,cash,completed,2023-09-12 04:40:05
1762,1762,50.36,card,completed,2024-01-12 12:01:12
1763,1763,37.54,cash,completed,2024-12-18 12:02:12
1764,1764,37.37,cash,completed,2024-02-11 15:55:17
1765,1765,32.06,card,completed,2023-08-20 14:53:20
1766,1766,46.73,cash,completed,2024-08-15 04:12:28
1767,1767,55.5,card,completed,2024-05-01 03:59:58
1768,1768,25.23,card,completed,2024-12-28 17:35:14
1769,1769,84.84,cash,completed,2023-05-07 13:24:47
1770,1770,36.95,card,completed,2024-03-05 05:33:48
1771,1771,40.08,wallet,completed,2023-01-20 19:40:24
1772,1772,65.72,card,completed,2024-05-14 22:20:52
1773,1773,53.76,wallet,completed,2024-07-15 10:36:01
1774,1774,75.95,cash,completed,2023-04-28 17:55:05
1775,1775,36.73,cash,completed,2023-10-05 09:19:22
1776,1776,53.72,cash,completed,2024-02-28 10:10:45
1777,1777,34.67,cash,completed,2024-03-01 18:14:41
1778,1778,59.72,cash,completed,2023-06-26 15:48:17
1779,1779,61.86,cash,completed,2024-01-07 19:58:19
1780,1780,66.19,card,completed,2024-01-24 20:06:35
1781,1781,20.45,wallet,completed,2024-02-01 09:04:32
1782,1782,50.2,card,completed,2024-03-03 05:53:21
1783,1783,54.13,cash,completed,2023-01-06 14:07:47
1784,1784,20.21,wallet,completed,2024-10-05 22:45:49
1785,1785,43.46,card,completed,2023-07-26 08:46:49
1786,1786,34.3,card,completed,2024-04-16 23:36:48
1787,1787,43.34,wallet,completed,2024-05-20 06:00:08
1788,1788,32.3,cash,completed,2024-02-02 14:04:19
1789,1789,33.3,wallet,completed,2023-03-24 22:32:03
1790,1790,60.04,card,completed,2024-08-03 10:53:44
1791,1791,59.15,wallet,completed,2023-08-24 15:52:16
1792,1792,56.8,card,completed,2024-11-17 23:10:45
1793,1793,24.35,cash,completed,2024-10-06 09:22:34
1794,1794,55.09,card,completed,2024-07-13 05:41:00
1795,1795,87.3,cash,failed,2024-03-11 15:39:35
1796,1796,69.64,card,completed,2024-04-23 18:09:31
1797,1797,34.21,card,completed,2023-08-02 00:25:32
1798,1798,26.24,card,completed,2023-02-11 14:57:03
1799,1799,12.61,card,completed,2023-03-01 03:04:51
1800,1800,44.39,card,completed,2023-04-04 07:01:18
1801,1801,73.82,wallet,completed,2024-12-15 04:05:36
1802,1802,25.41,card,completed,2023-01-12 03:48:32
1803,1803,41.55,wallet,completed,2023-07-29 18:56:38
1804,1804,34.93,card,completed,2023-06-17 09:07:21
1805,1805,84.05,card,completed,2024-10-07 01:36:57
1806,1806,62.77,cash,completed,2024-08-20 17:56:08
1807,1807,27.91,wallet,completed,2024-06-05 09:37:05
1808,1808,55.99,card,completed,2024-11-09 12:37:34
1809,1809,21.41,wallet,completed,2023-06-29 20:43:43
1810,1810,31.55,card,completed,2023-12-21 10:35:21
1811,1811,68.19,cash,completed,2024-03-04 00:36:58
1812,1812,83.81,wallet,completed,2024-03-26 16:25:54
1813,1813,53.11,card,completed,2024-09-24 11:35:01
1814,1814,71.7,card,completed,2023-12-02 08:07:57
1815,1815,67.74,wallet,completed,2023-12-17 04:19:18
1816,1816,63.61,cash,completed,2024-01-29 08:31:06
1817,1817,89.86,card,completed,2024-10-23 02:54:50
1818,1818,27.8,card,failed,2023-03-05 13:06:26
1819,1819,26.59,card,completed,2024-02-08 14:06:55
1820,1820,66.97,wallet,completed,2024-07-28 13:58:02
1821,1821,59.49,cash,completed,2024-07-22 12:09:37
1822,1822,45.12,wallet,completed,2023-06-20 04:45:14
1823,1823,77.07,wallet,completed,2024-05-12 12:28:50
1824,1824,76.55,card,completed,2024-07-10 07:18:15
1825,1825,25.16,cash,completed,2023-04-23 03:22:56
1826,1826,30.5,wallet,completed,2024-02-25 23:57:41
1827,1827,65.88,card,completed,2023-04-05 01:44:41
1828,1828,56.14,cash,completed,2023-12-18 13:20:48
1829,1829,27.02,wallet,completed,2023-08-22 05:02:19
1830,1830,56.97,cash,completed,2024-12-15 06:37:37
1831,1831,30.17,wallet,completed,2024-01-24 09:20:46
1832,1832,68.57,wallet,completed,2024-02-23 17:04:38
1833,1833,67.39,cash,completed,2023-01-22 05:56:59
1834,1834,60.16,card,completed,2024-02-27 08:26:15
1835,1835,30.13,card,completed,2023-12-20 04:44:54
1836,1836,77.03,cash,completed,2023-08-29 16:12:37
1837,1837,49.47,cash,completed,2023-03-15 18:16:59
1838,1838,50.9,cash,completed,2024-12-27 16:22:44
1839,1839,51.31,card,completed,2024-03-14 22:06:40
1840,1840,43.86,card,completed,2024-03-30 22:06:48
1841,1841,52.53,card,completed,2024-10-24 23:43:10
1842,1842,54.71,card,completed,2023-05-01 06:35:36
1843,1843,83.69,card,completed,2024-08-25 14:12:37
1844,1844,71.82,cash,completed,2023-08-23 19:28:41
1845,1845,82.02,wallet,failed,2024-07-08 11:33:02
1846,1846,49.27,wallet,completed,2023-04-19 03:34:30
1847,1847,68.75,cash,completed,2024-09-09 00:49:17
1848,1848,49.36,card,completed,2024-05-08 02:47:34
1849,1849,76.7,wallet,completed,2024-06-29 07:40:07
1850,1850,80.03,cash,completed,2023-11-08 18:12:37
1851,1851,22.71,card,completed,2023-01-19 17:58:46
1852,1852,46.91,cash,completed,2024-02-29 01:29:56
1853,1853,16.12,wallet,completed,2024-03-28 04:11:46
1854,1854,19.31,cash,completed,2023-04-14 12:34:15
1855,1855,27.64,card,completed,2023-01-10 11:03:47
1856,1856,85.8,card,completed,2024-11-14 20:44:33
1857,1857,24.38,wallet,completed,2023-05-27 13:54:28
1858,1858,53.95,card,completed,2023-04-24 12:35:56
1859,1859,26.62,card,completed,2024-01-07 01:49:25
1860,1860,76.36,wallet,completed,2024-10-14 07:15:54
1861,1861,48.91,wallet,completed,2023-02-03 09:13:47
1862,1862,76.16,wallet,completed,2023-10-31 13:16:48
1863,1863,48.52,cash,completed,2024-04-22 15:36:16
1864,1864,31.21,card,completed,2023-05-03 04:43:26
1865,1865,47.44,cash,completed,2024-04-10 21:52:18
1866,1866,36.97,card,completed,2024-08-23 09:09:13
1867,1867,43.55,wallet,completed,2023-08-24 19:01:31
1868,1868,61.2,card,completed,2023-10-27 22:37:39
1869,1869,47.25,cash,completed,2023-12-31 13:39:35
1870,1870,36.28,cash,completed,2023-07-15 10:46:56
1871,1871,77.07,wallet,completed,2023-06-27 00:07:13
1872,1872,47.03,card,completed,2023-08-26 23:12:01
1873,1873,68.82,cash,completed,2024-04-09 07:59:48
1874,1874,68.81,cash,completed,2023-05-28 14:03:25
1875,1875,26.48,cash,completed,2024-09-11 21:06:09
1876,1876,73.63,card,completed,2023-08-15 10:12:44
1877,1877,44.0,wallet,completed,2024-11-20 05:06:20
1878,1878,40.34,card,completed,2024-12-25 07:46:36
1879,1879,48.14,cash,completed,2023-07-16 04:18:23
1880,1880,86.3,cash,completed,2023-05-27 19:01:29
1881,1881,34.88,card,completed,2024-02-02 00:51:15
1882,1882,36.11,wallet,completed,2024-04-07 09:16:12
1883,1883,15.46,card,completed,2023-04-06 11:58:53
1884,1884,71.7,cash,completed,2024-03-02 01:28:27
1885,1885,48.05,card,completed,2023-06-09 03:46:39
1886,1886,35.58,cash,completed,2024-04-30 00:10:51
1887,1887,58.55,cash,completed,2024-03-19 06:17:25
1888,1888,70.39,wallet,completed,2023-01-18 21:02:41
1889,1889,23.07,card,completed,2024-02-25 19:06:48
1890,1890,75.37,card,completed,2024-09-20 20:11:43
1891,1891,75.32,wallet,completed,2024-04-18 12:13:07
1892,1892,58.98,cash,completed,2023-07-05 12:11:33
1893,1893,16.16,cash,completed,2023-06-15 18:21:13
1894,1894,79.75,card,completed,2023-04-27 20:29:22
1895,1895,82.25,cash,completed,2024-02-25 10:51:13
1896,1896,50.92,cash,completed,2024-11-10 18:59:01
1897,1897,26.66,cash,completed,2023-12-10 12:04:33
1898,1898,74.25,card,completed,2024-06-26 21:58:40
1899,1899,64.48,card,completed,2023-10-02 09:58:45
1900,1900,81.59,cash,completed,2024-04-11 09:50:53
1901,1901,46.01,cash,completed,2023-12-18 07:21:22
1902,1902,46.57,card,completed,2023-01-16 22:41:17
1903,1903,38.65,card,completed,2023-07-18 01:00:36
1904,1904,56.69,card,completed,2023-05-11 22:27:39
1905,1905,10.7,cash,completed,2024-10-19 00:59:59
1906,1906,20.1,cash,completed,2023-03-13 18:47:40
1907,1907,70.81,cash,completed,2023-12-18 23:05:42
1908,1908,16.31,card,completed,2023-11-15 01:48:09
1909,1909,85.67,card,completed,2024-03-20 19:09:22
1910,1910,79.94,cash,completed,2023-08-12 22:15:19
1911,1911,21.09,card,completed,2023-06-01 19:14:25
1912,1912,48.36,card,completed,2024-02-19 18:05:41
1913,1913,32.94,wallet,completed,2023-04-29 15:43:52
1914,1914,12.48,wallet,completed,2024-08-18 06:12:33
1915,1915,20.47,cash,completed,2023-04-15 20:03:01
1916,1916,76.39,wallet,completed,2024-04-18 00:59:24
1917,1917,35.87,wallet,completed,2023-05-17 01:55:22
1918,1918,7.79,card,completed,2023-02-02 20:32:09
1919,1919,57.73,card,completed,2024-06-10 07:04:20
1920,1920,58.59,card,completed,2024-05-17 20:26:21
1921,1921,40.11,wallet,completed,2024-08-06 20:02:20
1922,1922,50.44,wallet,completed,2024-09-17 03:33:52
1923,1923,40.14,cash,completed,2024-04-14 11:39:12
1924,1924,62.8,wallet,completed,2024-08-05 19:04:04
1925,1925,26.07,wallet,completed,2024-11-03 01:32:39
1926,1926,25.35,cash,completed,2023-07-09 22:06:25
1927,1927,40.76,cash,completed,2023-11-07 03:04:28
1928,1928,72.09,cash,completed,2023-11-19 23:31:27
1929,1929,72.97,card,completed,2023-10-18 12:52:47
1930,1930,33.3,card,completed,2023-12-03 15:04:56
1931,1931,25.38,card,completed,2023-02-01 12:47:47
1932,1932,86.18,card,completed,2024-12-17 03:45:05
1933,1933,52.41,cash,completed,2023-02-16 12:34:26
1934,1934,45.13,card,completed,2023-11-10 08:49:44
1935,1935,49.66,cash,completed,2023-10-13 19:50:43
1936,1936,66.72,cash,completed,2023-12-03 16:13:50
1937,1937,81.92,wallet,completed,2024-03-15 22:23:23
1938,1938,32.98,card,completed,2024-07-08 19:44:46
1939,1939,44.89,cash,completed,2023-03-14 10:13:48
1940,1940,49.74,wallet,completed,2023-01-10 10:19:05
1941,1941,30.91,card,completed,2024-02-29 22:48:44
1942,1942,23.0,cash,completed,2023-07-26 06:39:19
1943,1943,66.44,cash,completed,2023-03-30 17:48:56
1944,1944,61.8,wallet,completed,2023-10-17 01:44:07
1945,1945,28.46,cash,completed,2024-05-05 13:20:13
1946,1946,60.25,cash,completed,2024-02-08 23:12:09
1947,1947,26.61,wallet,completed,2024-09-24 23:54:51
1948,1948,86.8,card,completed,2024-01-23 12:38:32
1949,1949,69.81,cash,completed,2024-10-02 02:26:34
1950,1950,59.2,card,completed,2024-12-04 02:14:43
1951,1951,36.85,card,completed,2024-07-30 18:13:33
1952,1952,19.02,wallet,completed,2024-04-28 23:29:44
1953,1953,49.57,card,completed,2023-11-12 07:56:05
1954,1954,74.8,wallet,completed,2023-04-02 20:22:59
1955,1955,29.93,wallet,completed,2023-06-16 06:35:54
1956,1956,35.55,card,completed,2023-05-09 02:35:17
1957,1957,8.62,cash,completed,2023-03-05 18:45:33
1958,1958,66.19,wallet,completed,2024-11-27 09:52:13
1959,1959,23.87,card,completed,2023-01-02 15:53:33
1960,1960,67.7,wallet,completed,2024-06-16 15:03:37
1961,1961,14.3,card,completed,2024-11-24 13:10:04
1962,1962,20.59,card,completed,2024-04-22 04:54:46
1963,1963,29.23,cash,completed,2024-01-16 21:30:28
1964,1964,21.18,card,completed,2024-10-08 02:54:01
1965,1965,25.91,wallet,completed,2024-05-14 19:58:19
1966,1966,60.88,cash,completed,2023-01-25 21:42:07
1967,1967,65.55,cash,failed,2023-10-06 16:43:13
1968,1968,32.78,wallet,completed,2024-12-23 18:17:23
1969,1969,11.66,card,completed,2023-12-25 07:31:30
1970,1970,18.08,wallet,failed,2023-04-02 10:42:30
1971,1971,53.7,card,failed,2024-08-21 09:12:34
1972,1972,56.62,card,completed,2023-11-15 09:20:39
1973,1973,52.06,card,completed,2024-12-29 04:01:38
1974,1974,13.27,cash,completed,2023-10-31 13:16:00
1975,1975,89.34,cash,completed,2023-05-25 22:59:36
1976,1976,62.41,cash,failed,2023-12-16 05:46:47
1977,1977,69.14,card,completed,2024-12-12 03:13:51
1978,1978,79.16,cash,completed,2023-11-19 23:31:35
1979,1979,83.66,wallet,completed,2023-07-06 11:28:36
1980,1980,13.91,cash,completed,2023-05-21 05:31:17
1981,1981,24.03,wallet,failed,2024-09-13 13:57:11
1982,1982,56.43,wallet,completed,2023-06-13 23:02:35
1983,1983,84.53,card,completed,2024-02-17 08:57:02
1984,1984,21.84,cash,completed,2023-12-04 21:01:32
1985,1985,44.12,card,completed,2024-02-29 23:57:55
1986,1986,20.52,cash,completed,2023-11-13 10:26:56
1987,1987,82.72,cash,completed,2023-12-27 01:54:09
1988,1988,57.7,card,completed,2023-12-15 23:36:29
1989,1989,27.25,cash,completed,2023-11-03 16:24:23
1990,1990,75.77,card,completed,2023-11-05 08:35:49
1991,1991,51.37,cash,completed,2024-09-24 14:55:34
1992,1992,59.26,wallet,completed,2024-09-04 01:57:11
1993,1993,73.38,cash,completed,2024-02-19 21:18:33
1994,1994,28.27,wallet,completed,2023-10-30 04:53:47
1995,1995,60.07,card,completed,2024-06-16 03:25:31
1996,1996,61.39,cash,completed,2023-03-19 06:21:03
1997,1997,75.98,cash,completed,2024-06-05 19:59:44
1998,1998,29.04,cash,failed,2023-10-08 17:55:11
1999,1999,70.43,cash,completed,2023-03-01 05:16:04
